adapter_dir,mean_C_k_norm_fro,mean_C_norm_fro,mean_R_diag,mean_R_diag_k,mean_R_off,mean_R_off_k,mean_delta_norm_fro,mean_diag_energy,mean_diag_energy_k,mean_diag_norm,mean_effective_rank,mean_eta_k,mean_offdiag_energy,mean_offdiag_energy_k,mean_rank_k,mean_subspace_energy_k,mean_top_singular_value_w0,mean_w0_norm_fro,method,model_name_or_path,num_modules,rank_k,results_path,run_id,target_modules,task
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag_l2/sst2_lr3e-4_s42,0.22093849667741725,12.771831417861135,0.0013639794210139392,0.11995929927225242,0.9986360205789859,0.8800407007277476,12.770269791285196,0.24494226866712174,0.010729047725059596,2.889058063427607,4.935022364060084,0.00037255990171369114,181.2184623867894,0.07058619511553843,8.0,0.08131524284059803,7.67282756169637,45.11933080355326,lora_diag_l2,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/lora_diag_l2_sst2_lr3e-4_s42/results.json,lora_diag_l2_sst2_lr3e-4_s42,"query,value",sst2
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag/mrpc_lr1e-3_s0,0.2002283305804016,9.613600218076769,0.0013849563248610611,0.12521585115551062,0.998615043675139,0.8747841488444892,9.61243678132693,0.15785289757574597,0.013397576356207233,2.755907585223516,4.335708245635033,0.0004575054091111815,109.59669004923974,0.05712461825563272,8.0,0.07052219461183995,7.67282756169637,45.11933080355326,lora_diag,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/lora_diag_mrpc_lr1e-3_s0/results.json,lora_diag_mrpc_lr1e-3_s0,"query,value",mrpc
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag/mrpc_lr1e-3_s123,0.2157594985786229,9.806734802891768,0.0013845764712714342,0.1197170064054151,0.9986154235287286,0.880282993594585,9.805550456047058,0.15688819282998642,0.010361762905025293,2.747270405292511,4.412895719210307,0.0005662068211991293,111.63355641967307,0.07525319862816104,8.0,0.08561496153318633,7.67282756169637,45.11933080355326,lora_diag,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/lora_diag_mrpc_lr1e-3_s123/results.json,lora_diag_mrpc_lr1e-3_s123,"query,value",mrpc
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag/mrpc_lr1e-3_s42,0.1865087478894104,10.058923495023043,0.001359368372435309,0.1437210431304616,0.9986406316275644,0.8562789568695387,10.057711799939474,0.1602194346487522,0.008589784368571904,2.7462865511576333,4.228299091259639,0.0003514134636530927,117.97547991697986,0.04744750621587931,8.0,0.056037290584451206,7.67282756169637,45.11933080355326,lora_diag,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/lora_diag_mrpc_lr1e-3_s42/results.json,lora_diag_mrpc_lr1e-3_s42,"query,value",mrpc
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag/mrpc_lr1e-4_s0,0.025158609228761158,0.9630205827738901,0.0013696647659376818,0.14460151936570897,0.9986303352340621,0.855398480634291,0.9629044396181902,0.0016617666284825343,0.00012234786306919432,2.8749603827794394,3.5791718115409217,0.0007993864533256223,1.1976342756946299,0.0009768709512674907,8.0,0.001099218814336685,7.67282756169637,45.11933080355326,lora_diag,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/lora_diag_mrpc_lr1e-4_s0/results.json,lora_diag_mrpc_lr1e-4_s0,"query,value",mrpc
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag/mrpc_lr1e-4_s123,0.01926172463575909,0.9950237424174695,0.0013483835969685576,0.15288747413290052,0.9986516164030316,0.8471125258670994,0.9949039444327354,0.0016616051616438199,0.00011210980499735494,2.881035794814428,3.426978185772896,0.00042426026298571185,1.1990862560548219,0.00047288808323268466,8.0,0.0005849978882300396,7.67282756169637,45.11933080355326,lora_diag,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/lora_diag_mrpc_lr1e-4_s123/results.json,lora_diag_mrpc_lr1e-4_s123,"query,value",mrpc
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag/mrpc_lr1e-4_s42,0.021587245441383462,1.0009813602879947,0.0013641907403529965,0.13240269202082222,0.998635809259647,0.8675973079791777,1.000860944390297,0.0016776973255521928,9.900462593511368e-05,2.8779037396113076,3.583460027972857,0.0006309015974591319,1.264094431773022,0.0006250989051726682,8.0,0.0007241035311077818,7.67282756169637,45.11933080355326,lora_diag,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/lora_diag_mrpc_lr1e-4_s42/results.json,lora_diag_mrpc_lr1e-4_s42,"query,value",mrpc
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag/mrpc_lr3e-3_s0,0.2857906817827136,11.76895346948843,0.001360300425622041,0.10696396287820349,0.9986396995743778,0.8930360371217966,11.767539660135904,0.21445393236353993,0.023631601532542845,2.614883303642273,3.8758669793605804,0.000765601286040795,151.6005337270908,0.12954660229903917,8.0,0.153178203831582,7.67282756169637,45.11933080355326,lora_diag,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/lora_diag_mrpc_lr3e-3_s0/results.json,lora_diag_mrpc_lr3e-3_s0,"query,value",mrpc
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag/mrpc_lr3e-3_s123,0.45660724193714847,15.085992715785048,0.0014344674028839521,0.14759723093705757,0.998565532597116,0.8524027690629424,15.084185560544332,0.39985248787949484,0.0452613566085347,2.592127561569214,3.7715367625157037,0.0010302107896948472,281.2228642568613,0.29426336921217927,8.0,0.33952472582071397,7.67282756169637,45.11933080355326,lora_diag,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/lora_diag_mrpc_lr3e-3_s123/results.json,lora_diag_mrpc_lr3e-3_s123,"query,value",mrpc
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag/mrpc_lr3e-3_s42,0.3388760628796555,12.74666893039925,0.0013522210165443464,0.12419911864132917,0.9986477789834556,0.8758008813586708,12.74513927102089,0.2691337737099578,0.022359677185401477,2.6257327695687613,3.6486110289891562,0.0006433201774919653,194.14010464423336,0.16942015468036212,8.0,0.1917798318657636,7.67282756169637,45.11933080355326,lora_diag,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/lora_diag_mrpc_lr3e-3_s42/results.json,lora_diag_mrpc_lr3e-3_s42,"query,value",mrpc
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag/mrpc_lr3e-4_s0,0.07186668504747819,2.7883632090013752,0.0013656976913716697,0.13490702931933748,0.9986343023086284,0.8650929706806624,2.7880271077156067,0.014220023915792504,0.0009987963470242296,2.90251894791921,4.017657607793808,0.0006157704845828336,10.034150685106093,0.008808750285121883,8.0,0.009807546632146114,7.67282756169637,45.11933080355326,lora_diag,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/lora_diag_mrpc_lr3e-4_s0/results.json,lora_diag_mrpc_lr3e-4_s0,"query,value",mrpc
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag/mrpc_lr3e-4_s123,0.06424935384979023,2.633682643604296,0.0013723722829087211,0.12188545508828923,0.9986276277170911,0.8781145449117108,2.633365591367086,0.012593763191640997,0.000756305462346063,2.898295889298121,3.852476497491201,0.0005957827196243654,8.96953579572922,0.006745222922594015,8.0,0.007501528384940078,7.67282756169637,45.11933080355326,lora_diag,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/lora_diag_mrpc_lr3e-4_s123/results.json,lora_diag_mrpc_lr3e-4_s123,"query,value",mrpc
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag/mrpc_lr3e-4_s42,0.06761669181346779,2.956227292271564,0.0013750725893769081,0.1397218718858045,0.9986249274106233,0.8602781281141957,2.9558734695116677,0.014449559287944188,0.0010334258430096572,2.91013033191363,3.72861348092556,0.0005896864888150758,10.576176690422775,0.0058625911453115504,8.0,0.0068960169883212075,7.67282756169637,45.11933080355326,lora_diag,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/lora_diag_mrpc_lr3e-4_s42/results.json,lora_diag_mrpc_lr3e-4_s42,"query,value",mrpc
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag_rot/cola_lr1e-3_s0,0.18842343141180942,13.433733208116541,0.0012919243660596963,0.1514174279801815,0.9987080756339403,0.8485825720198185,13.432085514068604,0.2573617792998751,0.006114081523264758,2.5507599512736,5.857701758543651,0.00020468316023352327,200.4786287449921,0.03662593751505483,8.0,0.04274001903831959,7.67282756169637,45.11933080355326,lora_diag_rot,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/lora_diag_rot_cola_lr1e-3_s0/results.json,lora_diag_rot_cola_lr1e-3_s0,"query,value",cola
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag_rot/cola_lr1e-3_s123,0.2036905185705005,13.425109124544681,0.001324520259702034,0.1352769004710803,0.9986754797402978,0.8647230995289198,13.423461894194284,0.2786867230509718,0.007546531528835961,2.5513787468274436,5.723103667298953,0.00022912013026233862,207.61727821733803,0.05638243565772427,8.0,0.06392896718656023,7.67282756169637,45.11933080355326,lora_diag_rot,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/lora_diag_rot_cola_lr1e-3_s123/results.json,lora_diag_rot_cola_lr1e-3_s123,"query,value",cola
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag_rot/cola_lr1e-3_s42,0.18170406758813842,13.495189947047123,0.0013374108456167553,0.15288546127575828,0.9986625891543833,0.8471145387242417,13.493530511856079,0.28177398443222046,0.005295919147708143,2.5268708864847818,5.75151773293813,0.0001835335987873754,209.48172034819922,0.04255164825008251,8.0,0.04784756739779065,7.67282756169637,45.11933080355326,lora_diag_rot,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/lora_diag_rot_cola_lr1e-3_s42/results.json,lora_diag_rot_cola_lr1e-3_s42,"query,value",cola
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag_rot/cola_lr1e-4_s0,0.03876798280822883,1.4596205574986996,0.0014026970901570201,0.137308521598266,0.9985973029098432,0.8626914784017341,1.4594443986813228,0.0037448240424661585,0.0003168858379657043,2.9025164941946664,3.6048829158147178,0.0009686588229676162,2.614365485002054,0.004176264823987215,8.0,0.00449315066195292,7.67282756169637,45.11933080355326,lora_diag_rot,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/lora_diag_rot_cola_lr1e-4_s0/results.json,lora_diag_rot_cola_lr1e-4_s0,"query,value",cola
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag_rot/cola_lr1e-4_s123,0.034978729081689766,1.4428925405871442,0.001330870909342569,0.1456728684927288,0.9986691290906576,0.854327131507271,1.4427165140708287,0.0036288454624203346,0.00017504795721379196,2.8949536780516305,3.7197682658831277,0.0006005958441472407,2.705596814106684,0.004192939867569597,8.0,0.0043679878247833885,7.67282756169637,45.11933080355326,lora_diag_rot,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/lora_diag_rot_cola_lr1e-4_s123/results.json,lora_diag_rot_cola_lr1e-4_s123,"query,value",cola
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag_rot/cola_lr1e-4_s42,0.03603671597165555,1.4803459212599048,0.001369551359376012,0.13426436409004325,0.9986304486406241,0.8657356359099567,1.4801658267776172,0.003961420588893816,0.00020198835287980424,2.901912053426107,3.7756198346614838,0.0006113877483894954,2.756794339385427,0.00355201660727289,8.0,0.003754004960152694,7.67282756169637,45.11933080355326,lora_diag_rot,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/lora_diag_rot_cola_lr1e-4_s42/results.json,lora_diag_rot_cola_lr1e-4_s42,"query,value",cola
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag_rot/cola_lr3e-3_s0,0.3129048651234103,16.886950201187528,0.0012953652214743867,0.10378207481815155,0.9987046347785257,0.8962179251818485,16.884892880916595,0.4506506674612562,0.012131133663691193,2.052702710032463,5.76096984744072,0.00032724482388037313,356.0851489948109,0.14187565953883072,8.0,0.1540067932025219,7.67282756169637,45.11933080355326,lora_diag_rot,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/lora_diag_rot_cola_lr3e-3_s0/results.json,lora_diag_rot_cola_lr3e-3_s0,"query,value",cola
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag_rot/cola_lr3e-3_s123,0.2012456516701491,9.804744074719533,0.001275340210087474,0.11995003819283208,0.9987246597899125,0.8800499618071679,9.803553859392801,0.13473413217191896,0.006813752701418707,2.515428846081098,4.779233689109485,0.00043347826172176275,105.04172096820548,0.048896725150067745,8.0,0.05571047785148645,7.67282756169637,45.11933080355326,lora_diag_rot,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/lora_diag_rot_cola_lr3e-3_s123/results.json,lora_diag_rot_cola_lr3e-3_s123,"query,value",cola
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag_rot/cola_lr3e-3_s42,0.24234051976946946,11.857073917154418,0.001344318605663769,0.1530266191951183,0.9986556813943362,0.8469733808048816,11.855631490548452,0.19905210131158432,0.012976217079994967,2.5337793429692588,4.751960401733716,0.0004270555117977767,148.6620089948798,0.06534370722147287,8.0,0.07831992430146784,7.67282756169637,45.11933080355326,lora_diag_rot,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/lora_diag_rot_cola_lr3e-3_s42/results.json,lora_diag_rot_cola_lr3e-3_s42,"query,value",cola
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag_rot/cola_lr3e-4_s0,0.0923067725689718,4.743246773695659,0.001369784575046418,0.16028752601140625,0.9986302154249538,0.8397124739885937,4.742669661839803,0.03535072361895194,0.0020799691031546295,2.9840596516927085,4.543393522500992,0.00038692985097775814,25.361523982331466,0.014744962322159457,8.0,0.016824931425314087,7.67282756169637,45.11933080355326,lora_diag_rot,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/lora_diag_rot_cola_lr3e-4_s0/results.json,lora_diag_rot_cola_lr3e-4_s0,"query,value",cola
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag_rot/cola_lr3e-4_s123,0.10278191107780331,4.8199036935230195,0.0013248118168139868,0.12803603709068428,0.9986751881831862,0.8719639629093158,4.819317350784938,0.034403179733393095,0.0020789478520176394,2.9877690176169076,4.337071095903714,0.0005353575585113895,25.78126389319853,0.020881427928998164,8.0,0.022960375781015802,7.67282756169637,45.11933080355326,lora_diag_rot,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/lora_diag_rot_cola_lr3e-4_s123/results.json,lora_diag_rot_cola_lr3e-4_s123,"query,value",cola
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag_rot/cola_lr3e-4_s42,0.09045157230841432,4.780416807497943,0.0013572042223829912,0.14487148266518549,0.9986427957776169,0.8551285173348147,4.779834359884262,0.035586933877008654,0.0022284617046655817,2.976592461268107,4.323137208819389,0.00043084401929721275,25.5855386450033,0.013115366184441276,8.0,0.015343827889106857,7.67282756169637,45.11933080355326,lora_diag_rot,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/lora_diag_rot_cola_lr3e-4_s42/results.json,lora_diag_rot_cola_lr3e-4_s42,"query,value",cola
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag_rot/mrpc_lr1e-3_s0,0.19381341582937653,9.736320944155873,0.0013228382848078507,0.09997077878977688,0.9986771617151922,0.9000292212102231,9.735144545634588,0.14993128723775348,0.006962001939731029,2.767842630545298,4.464656129479408,0.00035703324925380654,112.3090729957136,0.05791077647882048,8.0,0.0648727784185515,7.67282756169637,45.11933080355326,lora_diag_rot,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/lora_diag_rot_mrpc_lr1e-3_s0/results.json,lora_diag_rot_mrpc_lr1e-3_s0,"query,value",mrpc
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag_rot/mrpc_lr1e-3_s123,0.17529578786353528,9.590241045006431,0.0013495014173830783,0.12111774542789039,0.9986504985826169,0.8788822545721096,9.58908494313558,0.15653783393402895,0.005839767705159223,2.7555742959181466,4.535188506046931,0.00038821136801669146,110.56478390780588,0.037377291471178374,8.0,0.04321705917633759,7.67282756169637,45.11933080355326,lora_diag_rot,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/lora_diag_rot_mrpc_lr1e-3_s123/results.json,lora_diag_rot_mrpc_lr1e-3_s123,"query,value",mrpc
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag_rot/mrpc_lr1e-3_s42,0.20047354329709663,9.913083512542263,0.0013244815650892805,0.10970120122304174,0.9986755184349106,0.8902987987769583,9.911883056163788,0.1528425725797812,0.006961298841512568,2.749585449695587,4.3378705233335495,0.0003844724315411334,114.34371649101377,0.05361207313459696,8.0,0.060573371976109534,7.67282756169637,45.11933080355326,lora_diag_rot,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/lora_diag_rot_mrpc_lr1e-3_s42/results.json,lora_diag_rot_mrpc_lr1e-3_s42,"query,value",mrpc
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag_rot/mrpc_lr1e-4_s0,0.024353120924151945,0.960509633183249,0.001348266547589941,0.1359985261319647,0.99865173345241,0.8640014738680354,0.960394004980723,0.0016754040504262473,0.00011864607982658981,2.8750743766625724,3.528710881868998,0.0006687852724871376,1.2097069868808223,0.0010482478702584785,8.0,0.0011668939500850684,7.67282756169637,45.11933080355326,lora_diag_rot,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/lora_diag_rot_mrpc_lr1e-4_s0/results.json,lora_diag_rot_mrpc_lr1e-4_s0,"query,value",mrpc
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag_rot/mrpc_lr1e-4_s123,0.021528454990867616,1.0001382887694539,0.0013889367974990272,0.1677747306058349,0.998611063202501,0.8322252693941651,1.0000180353720982,0.0016920876854176943,0.0001250334052921668,2.8810960352420807,3.291393448909124,0.0005912965670128882,1.2073448759959622,0.0005802273132644586,8.0,0.0007052607185566254,7.67282756169637,45.11933080355326,lora_diag_rot,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/lora_diag_rot_mrpc_lr1e-4_s123/results.json,lora_diag_rot_mrpc_lr1e-4_s123,"query,value",mrpc
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag_rot/mrpc_lr1e-4_s42,0.02026698484860146,0.9614764099660218,0.0013359570867157772,0.14501290425190835,0.9986640429132843,0.8549870957480917,0.9613605166474978,0.0016286861840247486,9.787429069755642e-05,2.876823087533315,3.5135821104049683,0.0004860687984550612,1.2214860508150498,0.0005767577039487529,8.0,0.0006746319946463094,7.67282756169637,45.11933080355326,lora_diag_rot,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/lora_diag_rot_mrpc_lr1e-4_s42/results.json,lora_diag_rot_mrpc_lr1e-4_s42,"query,value",mrpc
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag_rot/mrpc_lr3e-3_s0,0.18343205953289946,7.08294490866264,0.001377250865271615,0.11740793750767398,0.9986227491347281,0.8825920624923258,7.082096099853516,0.07757776758323114,0.007910271739698752,2.7349949876467385,3.925491601228714,0.0008791706752832324,53.77291168986509,0.05842076933489201,8.0,0.06633104107459076,7.67282756169637,45.11933080355326,lora_diag_rot,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/lora_diag_rot_mrpc_lr3e-3_s0/results.json,lora_diag_rot_mrpc_lr3e-3_s0,"query,value",mrpc
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag_rot/mrpc_lr3e-3_s123,0.27873035122309764,10.949246197495162,0.0013406373242594303,0.13165854528512447,0.9986593626757405,0.8683414547148757,10.947923481464386,0.1807728074491024,0.012499607491918141,2.5945435762405396,4.639616996049881,0.0007041774928713551,136.95030400529504,0.10702361149621235,8.0,0.1195232189881305,7.67282756169637,45.11933080355326,lora_diag_rot,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/lora_diag_rot_mrpc_lr3e-3_s123/results.json,lora_diag_rot_mrpc_lr3e-3_s123,"query,value",mrpc
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag_rot/mrpc_lr3e-3_s42,0.39987825729807097,15.878448066892567,0.001348450127266464,0.12434612775542196,0.9986515498727337,0.875653872244578,15.876529097557068,0.50441534894829,0.06093366362256347,2.4077150523662567,4.913057799140613,0.000542872667554904,358.7602149687397,0.2813995127641344,8.0,0.34233317638669786,7.67282756169637,45.11933080355326,lora_diag_rot,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/lora_diag_rot_mrpc_lr3e-3_s42/results.json,lora_diag_rot_mrpc_lr3e-3_s42,"query,value",mrpc
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag_rot/mrpc_lr3e-4_s0,0.06453287978496719,2.7226753138931272,0.001343443251629565,0.12899622694722965,0.9986565567483705,0.8710037730527702,2.722348059217135,0.012092971504898742,0.0006925994525014781,2.9082861145337424,4.066796412070592,0.0005678942798331923,8.726606812376607,0.006048314056518696,8.0,0.006740913509020174,7.67282756169637,45.11933080355326,lora_diag_rot,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/lora_diag_rot_mrpc_lr3e-4_s0/results.json,lora_diag_rot_mrpc_lr3e-4_s0,"query,value",mrpc
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag_rot/mrpc_lr3e-4_s123,0.0626563448829948,2.723803397485043,0.0013456068776848383,0.11592123674394073,0.9986543931223152,0.8840787632560595,2.7234764943520227,0.012626365234609693,0.0008701020950638849,2.9123620887597403,3.862639531493187,0.00048222782957120215,9.203678145597223,0.00708627137385065,8.0,0.007956373468914535,7.67282756169637,45.11933080355326,lora_diag_rot,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/lora_diag_rot_mrpc_lr3e-4_s123/results.json,lora_diag_rot_mrpc_lr3e-4_s123,"query,value",mrpc
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag_rot/mrpc_lr3e-4_s42,0.0623610847562219,2.8609378634003773,0.0013435152879653224,0.12006589329557654,0.9986564847120346,0.8799341067044234,2.8605929414431253,0.013754432409768924,0.0008168056189485166,2.909120053052902,4.0083529353141785,0.0005766323754125055,9.926176115860775,0.0047984317619314725,8.0,0.005615237380879989,7.67282756169637,45.11933080355326,lora_diag_rot,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/lora_diag_rot_mrpc_lr3e-4_s42/results.json,lora_diag_rot_mrpc_lr3e-4_s42,"query,value",mrpc
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag_rot/rte_lr1e-3_s0,0.18064654675410322,8.928613810628566,0.001324889735688788,0.15506444985713888,0.9986751102643111,0.8449355501428611,8.927538216114044,0.12237369067346056,0.012176238313259091,2.7268155217170715,4.8741539518038435,0.0004110622482581302,88.25808498216793,0.0363185417833544,8.0,0.04849478009661349,7.67282756169637,45.11933080355326,lora_diag_rot,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/lora_diag_rot_rte_lr1e-3_s0/results.json,lora_diag_rot_rte_lr1e-3_s0,"query,value",rte
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag_rot/rte_lr1e-3_s123,0.19196902786475611,9.353842847454347,0.0013504079087492233,0.14484760253658993,0.9986495920912506,0.8551523974634101,9.35270897547404,0.13296481082215905,0.008650594520683322,2.7122810781002045,4.73772909740607,0.00041642770475562807,97.67504290631041,0.04010908298975361,8.0,0.04875967751043694,7.67282756169637,45.11933080355326,lora_diag_rot,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/lora_diag_rot_rte_lr1e-3_s123/results.json,lora_diag_rot_rte_lr1e-3_s123,"query,value",rte
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag_rot/rte_lr1e-3_s42,0.21952036569597555,9.235040876955141,0.0013783547091791085,0.1352126025243827,0.9986216452908208,0.8647873974756172,9.233923693497976,0.13806911216427883,0.015153547689806146,2.729004512230555,4.979262749354045,0.0005655856439781593,98.57345140073448,0.07049447645446587,8.0,0.08564802414427201,7.67282756169637,45.11933080355326,lora_diag_rot,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/lora_diag_rot_rte_lr1e-3_s42/results.json,lora_diag_rot_rte_lr1e-3_s42,"query,value",rte
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag_rot/rte_lr1e-4_s0,0.01799402912156287,0.9010507979318523,0.0013878170283388072,0.18831832971270693,0.9986121829716611,0.8116816702872932,0.9009417990843455,0.0012894499911150585,8.190163197715113e-05,2.883422384659449,3.739166488250097,0.0004511679308627402,0.9435891008761246,0.00042978148619473205,8.0,0.0005116831181718832,7.67282756169637,45.11933080355326,lora_diag_rot,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/lora_diag_rot_rte_lr1e-4_s0/results.json,lora_diag_rot_rte_lr1e-4_s0,"query,value",rte
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag_rot/rte_lr1e-4_s123,0.01562911097764261,0.8509128392719342,0.0013507576127972038,0.1700423115284616,0.9986492423872028,0.8299576884715384,0.8508097156882286,0.001111913648249659,4.842063021707569e-05,2.872166474660238,3.556723192334175,0.0003930438810965261,0.8488812823573729,0.0002809863288367372,8.0,0.0003294069590538129,7.67282756169637,45.11933080355326,lora_diag_rot,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/lora_diag_rot_rte_lr1e-4_s123/results.json,lora_diag_rot_rte_lr1e-4_s123,"query,value",rte
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag_rot/rte_lr1e-4_s42,0.02248358398048134,0.8844160801563024,0.0013579328905566242,0.19240783156980823,0.9986420671094433,0.8075921684301918,0.8843092446525892,0.0013308807683642954,0.0001596298755070317,2.8781608045101166,3.562668805321058,0.0006503179296051599,0.9275357496517245,0.0010417678320114494,8.0,0.0012013977075184812,7.67282756169637,45.11933080355326,lora_diag_rot,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/lora_diag_rot_rte_lr1e-4_s42/results.json,lora_diag_rot_rte_lr1e-4_s42,"query,value",rte
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/lora_diag_rot/rte_lr3e-3_s0,0.2200236932146016,9.226161753885096,0.0014120982586212462,0.19414752578492941,0.9985879017413786,0.8058524742150706,9.225055058797201,0.13131854822859168,0.01770029650712483,2.722365071376165,3.755370557308197,0.0005976398463383419,91.40511069803809,0.052320791999591165,8.0,0.070021088506716,7.67282756169637,45.11933080355326,lora_diag_rot,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/lora_diag_rot_rte_lr3e-3_s0/results.json,lora_diag_rot_rte_lr3e-3_s0,"query,value",rte
